,APIWellNumber,CountyCode,APIHoleNumber,Sidetrack,Completion,WellName,CompanyName,OperatorNumber,WellType,MapSymbol,WellStatus,StatusDate,PermitApplicationDate,PermitIssuedDate,DateSpudded,DateofTotalDepth,DateWellCompleted,DateWellPlugged,DateWellConfidentialityEnds,ConfidentialityCode,Town,Quad,QuadSection,ProducingField,ProducingFormation,FinancialSecurity,Slant,County,Region,StateLease,ProposedDepthft,SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,TrueVerticalDepthft,MeasuredDepthft,Kickoffft,DrilledDepthft,Elevationft,OriginalWellType,PermitFee,ObjectiveFormation,DepthFee,Spacing,SpacingAcres,Integration,HearingDate,DateLastModified,DECDatabaseLink,Location1,WellTime,WellTime_Yr
8350,31003112030000,3,11203,0,0,11 Clark 30,The Richardson Petroleum Corporation,37,OD,OWP,PA,01/30/1990,,12/30/1974,01/20/1975,03/30/1975,1975-05-08,1990-01-30,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,0.0,-77.75645,42.07041,-77.75645,42.07041,1281.0,1281.0,0.0,1281.0,2210.0,NL,0.0,,0.0,,,,,01/01/1900 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003112030000,"(42.07041, -77.75645)",5381.0,14.742465753424657
8358,31003053060000,3,5306,0,0,Austin 17,The Richardson Petroleum Corporation,37,OD,OWP,PA,02/24/1992,,07/13/1967,08/02/1967,08/21/1967,1967-08-23,1992-02-24,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1250.0,-77.75602,42.07829,-77.75602,42.07829,1280.0,1280.0,0.0,1280.0,2250.0,NL,0.0,,0.0,,,,,05/31/1989 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003053060000,"(42.07829, -77.75602)",8951.0,24.523287671232875
8369,31003153080000,3,15308,0,0,Bradley 0-6,Boyd & Shriver,677,OD,OWP,PA,07/07/1985,05/09/1980,05/20/1980,06/30/1980,07/08/1980,1980-07-25,1985-07-07,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,Waugh & Porter,False,Vertical,Allegany,9.0,,1750.0,-78.13026,42.03032,-78.13026,42.03032,1936.0,1936.0,0.0,1936.0,2345.0,NL,0.0,,0.0,,,,,12/15/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003153080000,"(42.03032, -78.13026)",1808.0,4.953424657534247
8432,31003199950000,3,19995,0,0,Bledsoe 012-Z,The Richardson Petroleum Corporation,37,OD,OWP,PA,10/06/1992,05/21/1985,06/18/1985,08/30/1985,10/05/1985,1985-10-12,1992-10-06,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1850.0,-77.75682999999998,42.07336,-77.75682999999998,42.07336,1839.0,1839.0,0.0,1839.0,2220.0,NL,600.0,,500.0,,,,,01/19/1992 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003199950000,"(42.07336, -77.75683)",2551.0,6.989041095890411
8434,31003069340000,3,6934,0,0,Quintette-Bledsoe 037,The Richardson Petroleum Corporation,37,OD,OWP,PA,09/25/1992,04/16/1969,04/17/1969,04/18/1969,05/17/1969,1969-05-21,1992-09-25,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1250.0,-77.75543,42.06979,-77.75543,42.06979,1215.0,1215.0,0.0,1215.0,2220.0,NL,0.0,,0.0,,,,,01/19/1992 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003069340000,"(42.06979, -77.75543)",8528.0,23.364383561643837
8448,31003150200000,3,15020,0,0,Bradley w-2,Boyd & Shriver,677,OD,OWP,PA,08/22/1985,12/28/1979,02/20/1980,02/07/1980,02/11/1980,1980-05-22,1985-08-22,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,Waugh & Porter,False,Vertical,Allegany,9.0,,0.0,-78.13229,42.03186,-78.13229,42.03186,1916.0,1916.0,0.0,1916.0,2250.0,NL,0.0,,0.0,,,,,12/15/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003150200000,"(42.03186, -78.13229)",1918.0,5.254794520547946
8455,31003113860000,3,11386,0,0,Od Lot 69-027-69,Quaker State Corp.,69,OD,OWP,PA,11/14/1986,03/31/1975,04/02/1975,04/05/1975,04/25/1975,1975-05-06,1986-11-14,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,1300.0,-78.04045999999998,42.02427,-78.04045999999998,42.02427,1330.0,1330.0,0.0,1330.0,2060.0,NL,0.0,,0.0,,,,,12/14/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003113860000,"(42.02427, -78.04046)",4210.0,11.534246575342467
8494,31003129270000,3,12927,0,0,Fee 1,Turbodyne Division,465,OW,OWP,PA,11/17/1986,,,08/31/1977,09/28/1977,1977-10-04,1986-11-17,,Pre-1989 Well (N/A),Wellsville,Wellsville North,G,,,False,Vertical,Allegany,9.0,,0.0,-77.95917,42.13676,-77.95917,42.13676,1806.0,1806.0,0.0,1806.0,1538.0,NL,0.0,,0.0,,,,,01/28/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003129270000,"(42.13676, -77.95917)",3331.0,9.126027397260273
8552,31003138040000,3,13804,0,0,N Lynch 1,Otis Eastern Service Inc.,56,OD,OWP,PA,09/01/2015,,12/01/1978,01/02/1979,01/11/1979,1979-01-11,2015-09-01,,Pre-1989 Well (N/A),Andover,Andover,H,Andover,Penny & Fulmer Valley,True,Vertical,Allegany,9.0,,0.0,-77.80708,42.14995,-77.80708,42.14995,675.0,675.0,0.0,675.0,1750.0,NL,0.0,,0.0,,,,,11/06/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003138040000,"(42.14995, -77.80708)",13382.0,36.66301369863014
8629,31003121180000,3,12118,0,0,"Dennis, C  Wn-1542",CNG Transmission Corp.,57,DW,DP,PA,08/14/1976,06/11/1976,06/15/1976,08/07/1976,08/13/1976,1976-08-13,1976-08-14,,Pre-1989 Well (N/A),Burns,Canaseraga,I,,,False,Vertical,Allegany,9.0,,3300.0,-77.76752,42.40831,-77.76752,42.40831,3295.0,3295.0,0.0,3295.0,1638.0,NL,0.0,,0.0,,,,,04/04/1995 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003121180000,"(42.40831, -77.76752)",1.0,0.0027397260273972603
8658,31003060550000,3,6055,0,0,Vincent 179,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,03/30/1992,09/04/1968,09/06/1968,09/06/1968,09/23/1968,1968-09-26,1992-03-30,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,1400.0,-78.06058,42.09267,-78.06058,42.09267,1441.0,1441.0,0.0,1441.0,1940.0,NL,0.0,Richburg,0.0,,,,,12/22/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003060550000,"(42.09267, -78.06058)",8586.0,23.523287671232875
8672,31003108200000,3,10820,0,0,Nobles 5,Freeman Oil Co.,1260,OD,OWP,PA,09/22/1996,05/03/1974,07/25/1975,10/21/1975,11/04/1975,1975-11-12,1996-09-22,,Pre-1989 Well (N/A),Amity,Wellsville North,D,Scio,Scio,False,Vertical,Allegany,9.0,,662.0,-77.98198999999998,42.20073,-77.98198999999998,42.20073,721.0,721.0,0.0,721.0,1800.0,NL,0.0,Scio,0.0,,,,,10/11/1996 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003108200000,"(42.20073, -77.98199)",7620.0,20.876712328767123
8699,31003153050000,3,15305,0,0,Bradley 0-1,Boyd & Shriver,677,OD,OWP,PA,07/10/1985,05/09/1980,05/20/1980,01/18/1980,01/23/1980,1980-05-01,1985-07-10,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,Waugh & Porter,False,Vertical,Allegany,9.0,,1750.0,-78.1328,42.03101,-78.1328,42.03101,1969.0,1969.0,0.0,1969.0,2380.0,NL,0.0,,0.0,,,,,12/15/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003153050000,"(42.03101, -78.1328)",1896.0,5.1945205479452055
8756,31003250070000,3,25007,0,0,Gadsby-Bulldog 4,Bull Dog Oil,2330,OD,OWP,PA,07/06/2008,07/19/2007,07/31/2007,08/10/2007,08/16/2007,2007-10-20,2008-07-06,02/10/2008,Released,Bolivar,Allentown,G,Richburg,Richburg,False,Vertical,Allegany,9.0,,1450.0,-78.12299,42.0118,-78.12299,42.0118,1837.0,1837.0,0.0,1837.0,1890.0,OD,670.0,Richburg,570.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,05/26/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003250070000,"(42.0118, -78.12299)",260.0,0.7123287671232876
8769,31003108250000,3,10825,0,0,Nobles 10,Freeman Oil Co.,1260,OD,OWP,PA,09/09/1996,05/03/1974,07/25/1975,07/10/1975,07/29/1975,1975-07-29,1996-09-09,,Pre-1989 Well (N/A),Amity,Wellsville North,D,Scio,Scio,False,Vertical,Allegany,9.0,,912.0,-77.97880999999998,42.20178,-77.97880999999998,42.20178,988.0,988.0,0.0,988.0,2050.0,NL,0.0,Scio,0.0,,,,,10/11/1996 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003108250000,"(42.20178, -77.97881)",7713.0,21.13150684931507
8802,31003209040000,3,20904,0,0,Clare-Coleman 1a,Hampshire Oil & Gas Inc.,1121,GD,GWP,PA,11/22/1988,07/10/1987,08/05/1987,10/28/1987,11/12/1987,1987-11-12,1988-11-22,07/24/1990,Released,Alfred,Alfred,I,Alfred,Oriskany,False,Vertical,Allegany,9.0,,4100.0,-77.77302,42.26183,-77.77302,42.26183,4140.0,4140.0,0.0,4140.0,2020.0,NL,1225.0,Oriskany,1125.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003209040000,"(42.26183, -77.77302)",376.0,1.0301369863013699
8819,31003278260000,3,27826,0,0,Green 300,Plants and Goodwin Inc.,451,OD,OWP,PA,04/23/2014,10/05/2010,10/29/2010,04/28/2011,05/12/2011,2011-05-12,2014-04-23,10/28/2011,Released,Bolivar,Allentown,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,1800.0,-78.083759,42.06733,-78.083759,42.06733,1613.0,1613.0,0.0,1613.0,2185.0,OD,860.0,Richburg,760.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,10/28/2014 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003278260000,"(42.06733, -78.083759)",1077.0,2.9506849315068493
8822,31003191670000,3,19167,0,0,"Jordan, Cyril 02",Quaker State Corp.,69,DH,DP,PA,04/27/1985,07/02/1984,07/16/1984,09/18/1984,09/21/1984,1984-10-30,1985-04-27,,Pre-1989 Well (N/A),Friendship,Friendship,E,Nile,,False,Vertical,Allegany,9.0,,1260.0,-78.18266,42.19575,-78.18266,42.19575,1200.0,1200.0,0.0,1200.0,1660.0,NL,475.0,,375.0,,,,,07/29/1987 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003191670000,"(42.19575, -78.18266)",179.0,0.4904109589041096
8889,31003207140000,3,20714,0,0,NYSRA 7-5,Vandermark Exploration Inc.,1201,GD,GWP,PA,07/17/1993,05/29/1986,08/14/1986,08/15/1986,11/15/1986,1986-11-15,1993-07-17,07/24/1990,Released,Ward,Wellsville North,C,Vandermark Creek,Oriskany,False,Vertical,Allegany,9.0,ST,4300.0,-77.88711,42.22044,-77.88711,42.22044,4321.0,4321.0,0.0,4321.0,2085.0,NL,1225.0,Oriskany,1125.0,,,,,03/11/2008 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003207140000,"(42.22044, -77.88711)",2436.0,6.673972602739726
8903,31003143280000,3,14328,0,0,Sawyer 289,Plants and Goodwin Inc.,451,OD,OWP,PA,05/26/2004,07/09/1979,07/10/1979,07/12/1979,,1979-09-07,2004-05-26,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.08712,42.07144,-78.08712,42.07144,1180.0,1180.0,0.0,1180.0,1937.0,NL,0.0,,0.0,,,,,06/21/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003143280000,"(42.07144, -78.08712)",9028.0,24.734246575342464
8909,31003162390000,3,16239,0,0,NYSRA 7-1,Vandermark Exploration Inc.,1201,GD,GWP,PA,08/15/1992,06/03/1981,06/10/1981,08/18/1981,09/13/1981,1981-09-13,1992-08-15,,Pre-1989 Well (N/A),Ward,Wellsville North,C,Vandermark Creek,Oriskany,False,Vertical,Allegany,9.0,ST,4050.0,-77.88783999999998,42.21223,-77.88783999999998,42.21223,4199.0,4199.0,0.0,4199.0,1949.0,NL,20.0,Oriskany,0.0,,,,,03/11/2008 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003162390000,"(42.21223, -77.88784)",3989.0,10.92876712328767
8942,31003066330000,3,6633,0,0,Vincent  46,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,09/29/1988,08/08/1988,08/22/1988,10/27/1968,11/20/1968,1968-11-21,1988-09-29,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Upper Devonian,False,Vertical,Allegany,9.0,,1500.0,-78.0639,42.09283,-78.0639,42.09283,1496.0,1496.0,0.0,1496.0,1950.0,NL,0.0,,0.0,,,,,12/21/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003066330000,"(42.09283, -78.0639)",7252.0,19.86849315068493
8992,31003054480000,3,5448,0,0,Vincent 0178,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,06/30/1988,12/22/1967,12/27/1967,12/22/1967,01/16/1968,1968-01-19,1988-06-30,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,1450.0,-78.06220999999998,42.09976,-78.06220999999998,42.09976,1424.0,1424.0,0.0,1424.0,1424.0,NL,0.0,,0.0,,,,,01/25/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003054480000,"(42.09976, -78.06221)",7468.0,20.46027397260274
9010,31003110870000,3,11087,0,0,Vossler 0-2,T.M. Quaintance Crude Oil Production,1473,OD,OWP,PA,09/25/2003,09/18/1974,09/19/1974,07/01/1974,07/15/1974,1974-07-23,2001-12-05,,Pre-1989 Well (N/A),Alma,Allentown,F,Richburg,Richburg,False,Vertical,Allegany,9.0,,1680.0,-78.02267999999998,42.04201,-78.02267999999998,42.04201,1680.0,1680.0,0.0,1680.0,2380.0,NL,0.0,,0.0,,,,,01/05/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003110870000,"(42.04201, -78.02268)",9997.0,27.389041095890413
9032,31003092300000,3,9230,0,0,Quintette-Stillman11,The Richardson Petroleum Corporation,37,OD,OWP,PA,07/09/2002,01/04/1973,01/09/1973,01/12/1973,02/24/1973,1973-05-17,2002-07-09,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,0.0,-77.75100999999998,42.07625,-77.75100999999998,42.07625,2039.0,2039.0,0.0,2039.0,2240.0,NL,0.0,,0.0,,,,,08/02/2002 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003092300000,"(42.07625, -77.75101)",10645.0,29.164383561643834
9143,31003241810000,3,24181,0,0,Cryder Creek Test Well 1,SWEPI LP,2585,OD,OWP,PA,02/06/2013,06/28/2005,06/30/2005,07/13/2005,07/16/2005,2006-12-01,2013-02-06,07/13/2007,Released,Independence,Whitesville,H,Whitesville,Upper Devonian,False,Vertical,Allegany,9.0,,2200.0,-77.80244999999998,42.02822,-77.80244999999998,42.02822,2200.0,2200.0,0.0,2200.0,1657.0,OD,1050.0,Fulmer Valley,950.0,,,,,02/09/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003241810000,"(42.02822, -77.80245)",2259.0,6.189041095890411
9144,31003115650000,3,11565,0,0,3 Wildcat,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,04/27/1992,,08/20/1975,08/19/1975,10/02/1975,1975-10-15,1992-04-27,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.06731999999998,42.1018,-78.06731999999998,42.1018,1457.0,1457.0,0.0,1457.0,2150.0,NL,0.0,,0.0,,,,,01/01/1900 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003115650000,"(42.1018, -78.06732)",6039.0,16.545205479452054
9195,31003192810000,3,19281,0,0,Duke 1,Reynolds James W,903,OD,OWP,PA,10/16/1999,08/31/1984,09/19/1984,10/01/1984,10/03/1984,1984-10-23,1999-10-16,,Pre-1989 Well (N/A),Genesee,Bolivar,G,Richburg,Richburg,False,Vertical,Allegany,9.0,,900.0,-78.20899,42.03497,-78.20899,42.03497,1222.0,1222.0,0.0,1222.0,1539.0,NL,350.0,,250.0,,,,,12/09/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003192810000,"(42.03497, -78.20899)",5471.0,14.98904109589041
9202,31003110120000,3,11012,0,0,Nobles 15,Freeman Oil Co.,1260,OD,OWP,PA,08/14/1996,08/05/1974,08/08/1974,01/16/1975,02/10/1975,1975-02-10,1996-08-14,,Pre-1989 Well (N/A),Amity,Wellsville North,D,Scio,Scio,False,Vertical,Allegany,9.0,,995.0,-77.97893999999998,42.20524,-77.97893999999998,42.20524,1000.0,1000.0,0.0,1000.0,2115.0,NL,0.0,Scio,0.0,,,,,10/11/1996 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003110120000,"(42.20524, -77.97894)",7856.0,21.523287671232875
9222,31003060590000,3,6059,0,0,Alma Hill 45-79,K-Arcy Corp.,192,OD,OWP,PA,06/16/1987,,,09/12/1968,10/07/1968,1968-10-12,1987-06-16,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,1420.0,-78.01439999999998,42.0323,-78.01439999999998,42.0323,1452.0,1452.0,0.0,1452.0,2220.0,NL,0.0,,0.0,,,,,12/09/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003060590000,"(42.0323, -78.0144)",6821.0,18.687671232876713
9234,31003003870000,3,387,0,0,"Costello, M 1",National Fuel Gas Supply Corp.,431,GD,GWP,PA,06/14/1938,,,02/15/1935,05/16/1935,1935-05-16,1938-06-14,,Pre-1989 Well (N/A),Willing,Wellsville South,H,State Line,Oriskany,False,Vertical,Allegany,9.0,,0.0,-77.94587,42.01877,-77.94587,42.01877,4744.0,4744.0,0.0,4744.0,2008.0,NL,0.0,Oriskany,0.0,,,,,01/05/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003003870000,"(42.01877, -77.94587)",1125.0,3.0821917808219177
9254,31003165760000,3,16576,0,0,Mervine 31,Plants and Goodwin Inc.,451,OW,OWP,PA,10/13/2005,08/21/1981,08/25/1981,10/28/1981,10/30/1981,1981-10-30,2005-10-13,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1390.0,-77.77074,42.06539,-77.77074,42.06539,1230.0,1230.0,0.0,1230.0,2245.0,NL,0.0,,0.0,,,,,11/04/2005 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003165760000,"(42.06539, -77.77074)",8749.0,23.96986301369863
9273,31003171060000,3,17106,0,0,NYSRA 3-10,Ford Azel R,819,DH,DP,PA,12/19/1983,12/15/1981,02/03/1982,08/02/1982,12/09/1982,1982-12-09,1983-12-19,,Pre-1989 Well (N/A),Almond,Alfred,F,,,False,Vertical,Allegany,9.0,ST,5275.0,-77.77378,42.33278,-77.77378,42.33278,3669.0,3669.0,0.0,3669.0,1680.0,GD,1475.0,Queenston,1375.0,,,,,05/25/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003171060000,"(42.33278, -77.77378)",375.0,1.0273972602739727
9299,31003186740000,3,18674,0,0,Rixford 2,J. J. Bucher Producing Corporation,154,OD,OWP,PA,05/23/2001,10/20/1983,11/07/1983,08/08/1984,08/16/1984,1984-09-06,2001-05-23,,Pre-1989 Well (N/A),Bolivar,Bolivar,H,Ceres,Richburg,False,Vertical,Allegany,9.0,,1300.0,-78.18702999999998,42.00026,-78.18702999999998,42.00026,1246.0,1246.0,0.0,1246.0,1660.0,NL,475.0,,375.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003186740000,"(42.00026, -78.18703)",6103.0,16.720547945205478
9304,31003098630000,3,9863,0,0,46 Black,Klein Oil & Logging,1775,OD,OWP,PA,03/06/2013,03/20/1973,,03/20/1973,05/02/1973,1973-05-02,2013-03-06,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,1700.0,-78.0329,42.03241,-78.0329,42.03241,1684.0,1684.0,0.0,1684.0,2460.0,NL,0.0,,0.0,,,,,05/29/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003098630000,"(42.03241, -78.0329)",14553.0,39.87123287671233
9322,31003110170000,3,11017,0,0,Nobles 020,Freeman Oil Co.,1260,OD,OWP,PA,08/24/1996,08/05/1974,08/08/1974,10/14/1974,11/13/1974,1974-11-14,1996-08-24,,Pre-1989 Well (N/A),Amity,Wellsville North,D,Scio,Scio,False,Vertical,Allegany,9.0,,1040.0,-77.97942,42.20304,-77.97942,42.20304,1084.0,1084.0,0.0,1084.0,2160.0,NL,0.0,Scio,0.0,,,,,10/11/1996 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003110170000,"(42.20304, -77.97942)",7954.0,21.791780821917808
9325,31003050670000,3,5067,0,0,Vincent 172,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,04/02/1992,12/28/1966,12/29/1966,01/03/1967,02/03/1967,1967-02-03,1992-04-02,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,1400.0,-78.05789,42.09939,-78.05789,42.09939,1403.0,1403.0,0.0,1403.0,1942.0,NL,0.0,,0.0,,,,,01/07/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003050670000,"(42.09939, -78.05789)",9190.0,25.17808219178082
9341,31003086140000,3,8614,0,0,07-Godown,Yahn & Yahn Inc.,38,OD,OWP,PA,09/18/2006,07/29/1971,,08/21/1971,09/03/1971,1971-09-03,2006-09-18,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1200.0,-77.75174,42.08148,-77.75174,42.08148,1215.0,1215.0,0.0,1215.0,,NL,0.0,,0.0,,,,,10/02/2006 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003086140000,"(42.08148, -77.75174)",12799.0,35.06575342465754
9348,31003221000000,3,22100,0,0,"Realty, K 1",East Resources Inc.,1440,DW,DP,PA,06/25/1992,04/23/1991,06/19/1991,07/13/1991,07/21/1991,1991-07-21,1992-06-25,01/13/1992,Released,Independence,Whitesville,H,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,5162.0,-77.81014,42.02083,-77.81014,42.02083,4910.0,4910.0,0.0,4910.0,1760.0,NL,1475.0,Onondaga,1375.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003221000000,"(42.02083, -77.81014)",340.0,0.9315068493150684
9369,31003003650000,3,365,0,0,Murphy Est 1,Hanley & Bird,542,GD,GWP,PA,02/26/1941,,,09/18/1936,11/15/1936,1936-11-15,1941-02-26,,Pre-1989 Well (N/A),Alma,Wellsville South,G,State Line,Oriskany,False,Vertical,Allegany,9.0,,0.0,-77.97777,42.00584,-77.97777,42.00584,4649.0,4649.0,0.0,4649.0,1939.0,NL,0.0,Oriskany,0.0,,,,,01/05/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003003650000,"(42.00584, -77.97777)",1564.0,4.284931506849315
9381,31003108350000,3,10835,0,0,Clark-Norton 18,The Richardson Petroleum Corporation,37,OD,OWP,PA,05/09/1990,05/14/1974,05/16/1974,05/16/1974,05/24/1974,1974-05-26,1990-05-09,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1250.0,-77.76076,42.06869,-77.76076,42.06869,1220.0,1220.0,0.0,1220.0,2230.0,NL,0.0,,0.0,,,,,01/01/1900 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003108350000,"(42.06869, -77.76076)",5827.0,15.964383561643835
9384,31003112020000,3,11202,0,0,1 Wildcat (Vincent),Ebenezer Oil Co. Inc.,24,OD,OWP,PA,04/23/1992,12/23/1974,12/30/1974,12/24/1974,03/06/1975,1975-03-06,1992-04-23,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,1500.0,-78.06649,42.10106,-78.06649,42.10106,1478.0,1478.0,0.0,1478.0,2200.0,NL,0.0,,0.0,,,,,12/22/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003112020000,"(42.10106, -78.06649)",6258.0,17.145205479452056
