,apiwellnumber,countycode,apiholenumber,sidetrack,completion,wellname,companyname,operatornumber,welltype,mapsymbol,wellstatus,statusdate,permitapplicationdate,permitissueddate,datespudded,dateoftotaldepth,datewellcompleted,datewellplugged,datewellconfidentialityends,confidentialitycode,town,quad,quadsection,producingfield,producingformation,financialsecurity,slant,county,region,statelease,proposeddepthft,surfacelongitude,surfacelatitude,bottomholelongitude,bottomholelatitude,trueverticaldepthft,measureddepthft,kickoffft,drilleddepthft,elevationft,originalwelltype,permitfee,objectiveformation,depthfee,spacing,spacingacres,integration,hearingdate,datelastmodified,decdatabaselink,location1,date_well_completed,date_well_plugged,well_time,well_time ,well_time_yr
17280,31009051600000,9,5160,0,0,Lunn Place & Stopfel 9,Copper Ridge Oil Inc.,1124,OD,OWP,PA,08/14/2013,,,05/10/1966,05/18/1966,05/20/1966,08/14/2013,,Pre-1989 Well (N/A),Olean,Olean,B,Five Mile,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.45241699999998,42.115467,-78.45241699999998,42.115467,1473.0,1473.0,0.0,1473.0,1920.0,NL,0.0,,0.0,,,,,03/02/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009051600000,"(42.115467, -78.452417)",1966-05-20,2013-08-14,17253.0,17253,47.26849315068493
17282,31003660980000,3,66098,0,0,Nelson 4,Plants and Goodwin Inc.,451,OD,OWP,PA,08/04/2016,,,,,01/01/1945,08/04/2016,,Pre-1989 Well (N/A),Wirt,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.08177,42.09816,-78.08177,42.09816,1532.0,1532.0,0.0,1532.0,,NL,0.0,,0.0,,,,,08/24/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003660980000,"(42.09816, -78.08177)",1945-01-01,2016-08-04,26148.0,26148,71.63835616438357
17300,31003621870000,3,62187,0,0,Bradensbrook 46,Moose Oil Co.,160,OD,OWP,PA,02/24/2017,,,,,09/09/1949,02/24/2017,,Pre-1989 Well (N/A),Bolivar,Allentown,G,Richburg,Waugh & Porter,False,Vertical,Allegany,9.0,,0.0,-78.12246,42.02623,-78.12246,42.02623,1656.0,1656.0,0.0,1656.0,,NL,0.0,,0.0,,,,,03/03/2017 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003621870000,"(42.02623, -78.12246)",1949-09-09,2017-02-24,24640.0,24640,67.5068493150685
17301,31009077000000,9,7700,0,0,Harbel 030,Kinley Oil & Gas Corp.,1,OD,OWP,PA,08/26/1996,04/19/1971,04/20/1971,08/02/1971,09/07/1971,09/07/1971,08/26/1996,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.49907,42.00766,-78.49907,42.00766,2015.0,2015.0,0.0,2015.0,2350.0,NL,0.0,,0.0,,,,,06/10/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009077000000,"(42.00766, -78.49907)",1971-09-07,1996-08-26,9120.0,9120,24.986301369863014
17304,31003638420000,3,63842,0,0,Curtis Farm 355,Moore Producing Co.,1113,OD,OWP,PA,05/12/2003,,,,,08/31/1957,05/15/2003,,Pre-1989 Well (N/A),Bolivar,Bolivar,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.18213,42.07746,-78.18213,42.07746,1057.0,1057.0,0.0,1057.0,,NL,0.0,,0.0,,,,,10/09/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003638420000,"(42.07746, -78.18213)",1957-08-31,2003-05-15,16693.0,16693,45.73424657534247
17341,31009074030000,9,7403,0,0,Allegany State Park 103,Rover Freeman & Passmore,9245,OD,OWP,PA,09/04/1970,,,,,11/18/1932,09/04/1970,,Pre-1989 Well (N/A),Red House,Limestone,G,Red House,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.72372,42.03705,-78.72372,42.03705,1125.0,1125.0,0.0,1125.0,1790.0,NL,0.0,,0.0,,,,,02/10/1995 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009074030000,"(42.03705, -78.72372)",1932-11-18,1970-09-04,13804.0,13804,37.81917808219178
17345,31003651880000,3,65188,0,0,Quaker q71,T.M. Quaintance Crude Oil Production,1473,OD,OWP,PA,04/30/2006,,,,,08/01/1952,04/30/2006,,Pre-1989 Well (N/A),Alma,Wellsville South,D,Ford's Brook,Richburg,False,Vertical,Allegany,9.0,,0.0,-77.96474999999998,42.04647,-77.96474999999998,42.04647,1110.0,1110.0,0.0,1110.0,,NL,0.0,,0.0,,,,,03/02/2007 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003651880000,"(42.04647, -77.96475)",1952-08-01,2006-04-30,19630.0,19630,53.78082191780822
17363,31009073440000,9,7344,0,0,Allegany State Park 44,Test Oil Co.,9246,DH,DP,PA,10/07/1970,,,,,01/01/1918,10/07/1970,,Pre-1989 Well (N/A),Red House,Limestone,G,Red House,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.7291,42.03238,-78.7291,42.03238,650.0,650.0,0.0,650.0,2025.0,NL,0.0,,0.0,,,,,02/10/1995 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009073440000,"(42.03238, -78.7291)",1918-01-01,1970-10-07,19272.0,19272,52.8
17364,31003638140000,3,63814,0,0,Curtis Farm 326,Moore Producing Co.,1113,OD,OWP,PA,04/25/2003,,,,,10/11/1946,04/25/2003,,Pre-1989 Well (N/A),Bolivar,Bolivar,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.18617999999998,42.07919,-78.18617999999998,42.07919,1085.0,1085.0,0.0,1085.0,,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003638140000,"(42.07919, -78.18618)",1946-10-11,2003-04-25,20650.0,20650,56.57534246575342
17383,31003656180000,3,65618,0,0,Otis Day 1-69,Quaker State Corp.,69,OD,OWP,PA,10/21/1986,,,,,01/01/1900,10/21/1986,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.03299,42.02749,-78.03299,42.02749,1648.0,1648.0,0.0,1648.0,,NL,0.0,,0.0,,,,,10/15/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003656180000,"(42.02749, -78.03299)",1900-01-01,1986-10-21,31704.0,31704,86.86027397260274
17401,31009050270000,9,5027,0,0,"Putt, F 3",Putt Floyd J.,1720,OD,OWP,PA,02/25/2011,09/01/1966,10/31/1966,09/20/1966,10/05/1966,10/10/1966,02/25/2011,,Pre-1989 Well (N/A),Allegany,Knapp Creek,F,Chipmunk,Chipmunk & Bradford 3rd,False,Vertical,Cattaraugus,9.0,,0.0,-78.53865999999998,42.068,-78.53865999999998,42.068,1407.0,1407.0,0.0,1407.0,1650.0,NL,0.0,,0.0,,,,,04/12/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009050270000,"(42.068, -78.53866)",1966-10-10,2011-02-25,16209.0,16209,44.40821917808219
17402,31009051550000,9,5155,0,0,Lunn Place & Stopfel 4,Copper Ridge Oil Inc.,1124,OD,OWP,PA,10/01/2013,,,09/01/1965,09/10/1965,09/14/1965,10/01/2013,,Pre-1989 Well (N/A),Olean,Olean,B,Five Mile,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.44888,42.113733,-78.44888,42.113733,1317.0,1317.0,0.0,1317.0,,NL,0.0,,0.0,,,,,03/02/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009051550000,"(42.113733, -78.44888)",1965-09-14,2013-10-01,17549.0,17549,48.07945205479452
17404,31003648210000,3,64821,0,0,Alma Hill 39-79,K-Arcy Corp.,192,OD,OWP,PA,06/15/1987,,,,,06/08/1964,06/15/1987,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.01278,42.02977,-78.01278,42.02977,1452.0,1452.0,0.0,1452.0,,NL,0.0,,0.0,,,,,10/07/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003648210000,"(42.02977, -78.01278)",1964-06-08,1987-06-15,8407.0,8407,23.03287671232877
17405,31003638020000,3,63802,0,0,Curtis Farm 313,Moore Producing Co.,1113,OD,OWP,PA,04/03/2003,,,,,06/12/1944,04/03/2003,,Pre-1989 Well (N/A),Bolivar,Bolivar,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.18859,42.07936,-78.18859,42.07936,1133.0,1133.0,0.0,1133.0,,NL,0.0,,0.0,,,,,04/01/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003638020000,"(42.07936, -78.18859)",1944-06-12,2003-04-03,21479.0,21479,58.846575342465755
17449,31003651560000,3,65156,0,0,Quaker q25,T.M. Quaintance Crude Oil Production,1473,OD,OWP,PA,11/20/1999,,,,,04/01/1943,11/20/1999,,Pre-1989 Well (N/A),Alma,Wellsville South,D,Ford's Brook,Richburg,False,Vertical,Allegany,9.0,,0.0,-77.96429999999998,42.05092,-77.96429999999998,42.05092,1096.0,1096.0,0.0,1096.0,,NL,0.0,,0.0,,,,,12/09/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003651560000,"(42.05092, -77.9643)",1943-04-01,1999-11-20,20687.0,20687,56.676712328767124
17453,31003637550000,3,63755,0,0,Curtis Farm 14r,Moore Producing Co.,1113,OD,OWP,PA,07/23/2008,,,,,01/01/1928,07/23/2008,,Pre-1989 Well (N/A),Bolivar,Bolivar,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.18463,42.07822,-78.18463,42.07822,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,05/27/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003637550000,"(42.07822, -78.18463)",1928-01-01,2008-07-23,29424.0,29424,80.61369863013698
17454,31009145020000,9,14502,0,0,Vedder Goodemote 1703-I,Seneca Resources Corporation,826,GE,GWP,PA,10/06/2017,,,02/06/1939,,04/06/1939,10/06/2017,,Pre-1989 Well (N/A),Persia,Gowanda,F,Lakeshore,Medina,False,Vertical,Cattaraugus,9.0,,0.0,-78.89821999999998,42.41908,-78.89821999999998,42.41908,3204.0,3204.0,0.0,3204.0,,NL,0.0,,0.0,,,,,11/28/2017 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009145020000,"(42.41908, -78.89822)",1939-04-06,2017-10-06,28673.0,28673,78.55616438356165
17459,31009073670000,9,7367,0,0,Allegany State Park 67,Allegany State Park & Rec.,9001,OD,OWP,PA,10/11/1979,,,04/13/1932,05/31/1932,05/31/1932,10/11/1979,,Pre-1989 Well (N/A),Red House,Limestone,G,Red House,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.72578,42.03414,-78.72578,42.03414,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,02/10/1995 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009073670000,"(42.03414, -78.72578)",1932-05-31,1979-10-11,17299.0,17299,47.394520547945206
17460,31009131170000,9,13117,0,0,Enterprise Transit St 167,SWEPI LP,2585,OD,OWP,PA,02/14/2013,01/23/1978,01/24/1978,01/23/1978,02/02/1978,04/07/1978,02/14/2013,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,"Chipmunk, Bradford 2nd & 3rd",False,Vertical,Cattaraugus,9.0,,1943.0,-78.57022999999998,42.00914,-78.57022999999998,42.00914,1986.0,1986.0,0.0,1986.0,2263.0,NL,0.0,,0.0,,,,,04/11/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009131170000,"(42.00914, -78.57023)",1978-04-07,2013-02-14,12732.0,12732,34.88219178082192
17468,31009129060000,9,12906,0,0,Rumsey Devonian 370,SWEPI LP,2585,OD,OWP,PA,02/20/2013,08/12/1977,08/15/1977,08/11/1977,09/08/1977,09/22/1977,02/20/2013,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,2045.0,-78.54685,42.01648,-78.54685,42.01648,2023.0,2023.0,0.0,2023.0,2286.0,NL,0.0,,0.0,,,,,02/12/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009129060000,"(42.01648, -78.54685)",1977-09-22,2013-02-20,12935.0,12935,35.43835616438356
17472,31009067490000,9,6749,0,0,Weis 40,Copper Ridge Oil Inc.,1124,OD,OWP,PA,06/18/2014,05/07/1969,05/09/1969,05/09/1969,05/23/1969,05/27/1969,06/18/2014,,Pre-1989 Well (N/A),Olean,Olean,B,Five Mile,Bradford,False,Vertical,Cattaraugus,9.0,,1200.0,-78.44418,42.11145,-78.44418,42.11145,1186.0,1186.0,0.0,1186.0,1640.0,NL,0.0,Bradford,0.0,,,,,02/26/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009067490000,"(42.11145, -78.44418)",1969-05-27,2014-06-18,16458.0,16458,45.09041095890411
17503,31009072130000,9,7213,0,0,Harbel Farm w52,Kinley Oil & Gas Corp.,1,OD,OWP,PA,10/09/1996,,03/01/1971,02/04/1971,03/01/1971,03/01/1971,10/09/1996,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.50235999999998,42.00947,-78.50235999999998,42.00947,1877.0,1877.0,0.0,1877.0,2280.0,NL,0.0,,0.0,,,,,06/10/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009072130000,"(42.00947, -78.50236)",1971-03-01,1996-10-09,9354.0,9354,25.627397260273973
17505,31003651430000,3,65143,0,0,Quaker q11,T.M. Quaintance Crude Oil Production,1473,OD,OWP,PA,12/10/2003,,,,,12/01/1939,12/10/2003,,Pre-1989 Well (N/A),Alma,Wellsville South,D,Ford's Brook,Richburg,False,Vertical,Allegany,9.0,,0.0,-77.96728,42.04954,-77.96728,42.04954,1064.0,1064.0,0.0,1064.0,,NL,0.0,,0.0,,,,,03/02/2007 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003651430000,"(42.04954, -77.96728)",1939-12-01,2003-12-10,23385.0,23385,64.06849315068493
17507,31003655130000,3,65513,0,0,Thornton-Bradley #16,B.C.R. Development Inc.,237,OD,OWP,PA,08/05/2009,,,,,01/06/1949,08/05/2009,,Pre-1989 Well (N/A),Alma,Wellsville South,E,Ford's Brook,Richburg,False,Vertical,Allegany,9.0,,0.0,-77.95672999999998,42.0526,-77.95672999999998,42.0526,1031.0,1031.0,0.0,1031.0,,NL,0.0,,0.0,,,,,05/27/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003655130000,"(42.0526, -77.95673)",1949-01-06,2009-08-05,22126.0,22126,60.61917808219178
17510,31009076500000,9,7650,0,0,Flatstone 0126,Pennzoil Products Co.,29,OD,OWP,PA,07/13/1990,,,10/15/1970,,11/23/1970,07/13/1990,,Pre-1989 Well (N/A),Carrollton,Knapp Creek,D,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.59635,42.04207,-78.59635,42.04207,964.0,964.0,0.0,964.0,1780.0,NL,0.0,,0.0,,,,,05/31/1989 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009076500000,"(42.04207, -78.59635)",1970-11-23,1990-07-13,7172.0,7172,19.649315068493152
17515,31009112900000,9,11290,0,0,Clark No 018,Synergy Oil & Gas Inc.,1961,OD,OWP,PA,11/02/2006,02/03/1975,03/07/1975,04/29/1975,05/14/1975,05/22/1975,11/02/2006,,Pre-1989 Well (N/A),Carrollton,Knapp Creek,H,Bradford,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.58128,42.00383,-78.58128,42.00383,1860.0,1860.0,0.0,1860.0,,NL,0.0,,0.0,,,,,11/20/2006 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009112900000,"(42.00383, -78.58128)",1975-05-22,2006-11-02,11487.0,11487,31.471232876712328
17517,31003651930000,3,65193,0,0,Quaker q76,T.M. Quaintance Crude Oil Production,1473,OD,OWP,PA,03/30/1999,,,,,09/01/1953,03/30/1999,,Pre-1989 Well (N/A),Alma,Wellsville South,D,Ford's Brook,Richburg,False,Vertical,Allegany,9.0,,0.0,-77.96474999999998,42.04573,-77.96474999999998,42.04573,1151.0,1151.0,0.0,1151.0,,NL,0.0,,0.0,,,,,04/09/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003651930000,"(42.04573, -77.96475)",1953-09-01,1999-03-30,16646.0,16646,45.605479452054794
17520,31009111640000,9,11164,0,0,Cornell Jr 1,Cornell James R.,319,OD,OWP,PA,05/14/1983,11/12/1974,11/12/1974,12/01/1974,02/01/1975,03/01/1975,05/14/1983,,Pre-1989 Well (N/A),Portville,Portville,D,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.37107,42.07501,-78.37107,42.07501,1330.0,1330.0,0.0,1330.0,,NL,0.0,,0.0,,,,,11/17/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009111640000,"(42.07501, -78.37107)",1975-03-01,1983-05-14,2996.0,2996,8.208219178082192
17525,31003648580000,3,64858,0,0,Alma Hill 23-91,K-Arcy Corp.,192,OD,OWP,PA,05/15/1987,,,,,06/06/1965,05/15/1987,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.0203,42.0348,-78.0203,42.0348,1619.0,1619.0,0.0,1619.0,,NL,0.0,,0.0,,,,,10/07/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003648580000,"(42.0348, -78.0203)",1965-06-06,1987-05-15,8013.0,8013,21.953424657534246
17559,31003653990000,3,65399,0,0,Warfield 108,B.C.R. Development Inc.,237,OD,OWP,PA,04/17/1991,,,07/17/1950,,07/28/1950,12/01/2009,,Pre-1989 Well (N/A),Alma,Wellsville South,D,Ford's Brook,Richburg,False,Vertical,Allegany,9.0,,0.0,-77.96165,42.05498,-77.96165,42.05498,1270.0,1270.0,0.0,1270.0,,NL,0.0,,0.0,,,,,12/18/2009 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003653990000,"(42.05498, -77.96165)",1950-07-28,2009-12-01,21676.0,21676,59.38630136986301
17568,31003656380000,3,65638,0,0,Otis Day 3-76,Quaker State Corp.,69,OD,OWP,PA,03/26/1987,,,,,10/03/1910,03/26/1987,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.03581,42.02837,-78.03581,42.02837,1616.0,1616.0,0.0,1616.0,,NL,0.0,,0.0,,,,,12/14/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003656380000,"(42.02837, -78.03581)",1910-10-03,1987-03-26,27933.0,27933,76.52876712328766
17574,31009131440000,9,13144,0,0,Sue 03,McCracken Oil & Gas LLC,2691,OD,OWP,PA,08/18/2016,02/03/1978,02/08/1978,03/23/1978,04/11/1978,04/17/1978,08/18/2016,,Pre-1989 Well (N/A),Carrollton,Knapp Creek,G,Bradford,Chipmunk,True,Vertical,Cattaraugus,9.0,,0.0,-78.5913,42.00466,-78.5913,42.00466,1410.0,1410.0,0.0,1410.0,,NL,0.0,,0.0,,,,,09/15/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009131440000,"(42.00466, -78.5913)",1978-04-17,2016-08-18,14003.0,14003,38.364383561643834
17578,31007228070000,7,22807,0,0,Wicks 1,Belden & Blake Corporation,1480,GW,GWP,PA,11/20/2013,09/09/1999,10/07/1999,10/21/1999,10/29/1999,12/28/1999,11/20/2013,10/21/2001,Released,Colesville,Belden,D,,Oriskany,False,Vertical,Broome,7.0,,4865.0,-75.74859999999998,42.16674,-75.74859999999998,42.16674,5016.0,5016.0,0.0,5016.0,1450.0,GW,1350.0,Helderberg,1250.0,,,,,07/03/2014 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31007228070000,"(42.16674, -75.7486)",1999-12-28,2013-11-20,5076.0,5076,13.906849315068493
17603,31003608730000,3,60873,0,0,Green 242,Plants and Goodwin Inc.,451,OD,OWP,PA,04/03/2014,,,,,05/01/1957,05/07/2015,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.08524,42.06534,-78.08524,42.06534,1598.0,1598.0,0.0,1598.0,,NL,0.0,,0.0,,,,,06/10/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003608730000,"(42.06534, -78.08524)",1957-05-01,2015-05-07,21190.0,21190,58.054794520547944
17607,31009050970000,9,5097,0,0,McDivitt w2,Woodruff Michael C.,2363,OD,OWP,PA,09/29/2016,02/10/1967,03/01/1967,02/23/1967,03/21/1967,03/23/1967,09/29/2016,,Pre-1989 Well (N/A),Olean,Olean,I,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,0.0,-78.41289999999998,42.011574,-78.41289999999998,42.011574,1428.0,1428.0,0.0,1428.0,1760.0,NL,0.0,,0.0,,,,,11/30/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009050970000,"(42.011574, -78.4129)",1967-03-23,2016-09-29,18088.0,18088,49.556164383561644
17615,31003654040000,3,65404,0,0,Warfield 116,B.C.R. Development Inc.,237,OD,OWP,PA,08/14/2009,,,06/13/1950,,06/27/1950,08/14/2009,,Pre-1989 Well (N/A),Alma,Wellsville South,D,Ford's Brook,Richburg,False,Vertical,Allegany,9.0,,0.0,-77.96179999999998,42.05266,-77.96179999999998,42.05266,1163.0,1163.0,0.0,1163.0,,NL,0.0,,0.0,,,,,11/20/2009 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003654040000,"(42.05266, -77.9618)",1950-06-27,2009-08-14,21598.0,21598,59.172602739726024
17622,31009126780000,9,12678,0,0,Enterprise Trans. St. 132,SWEPI LP,2585,OD,OWP,PA,08/24/2012,02/23/1977,02/24/1977,02/24/1977,04/05/1977,04/29/1977,08/24/2012,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,"Chipmunk, Bradford 2nd & 3rd",False,Vertical,Cattaraugus,9.0,,1880.0,-78.55061,42.00551,-78.55061,42.00551,1860.0,1860.0,0.0,1860.0,2120.0,NL,0.0,,0.0,,,,,07/10/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009126780000,"(42.00551, -78.55061)",1977-04-29,2012-08-24,12901.0,12901,35.345205479452055
17623,31003647060000,3,64706,0,0,Alma Hill 11-54,K-Arcy Corp.,192,OD,OWP,PA,04/06/1987,,,,,09/06/1926,04/06/1987,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.0232,42.02234,-78.0232,42.02234,1282.0,1282.0,0.0,1282.0,,NL,0.0,,0.0,,,,,08/25/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003647060000,"(42.02234, -78.0232)",1926-09-06,1987-04-06,22127.0,22127,60.62191780821918
17631,31009100060000,9,10006,0,0,Anchor 063,Kinley Oil & Gas Corp.,1,OD,OWP,PA,10/03/1995,,02/01/1975,08/27/1974,09/25/1974,09/25/1974,10/03/1995,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.49473999999998,42.00276,-78.49473999999998,42.00276,1794.0,1794.0,0.0,1794.0,2100.0,NL,0.0,,0.0,,,,,11/21/1995 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009100060000,"(42.00276, -78.49474)",1974-09-25,1995-10-03,7678.0,7678,21.035616438356165
17657,31009162770000,9,16277,0,0,Newman 016,Apex Resources Inc.,775,OD,OWP,PA,01/13/1987,07/19/1981,07/23/1981,07/07/1981,07/10/1981,07/10/1981,01/13/1987,,Pre-1989 Well (N/A),Olean,Olean,H,Bradford,Upper Devonian,False,Vertical,Cattaraugus,9.0,,1600.0,-78.45013,42.01505,-78.45013,42.01505,1462.0,1462.0,0.0,1462.0,2160.0,NL,20.0,Upper Devonian,0.0,,,,,12/01/1992 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009162770000,"(42.01505, -78.45013)",1981-07-10,1987-01-13,2013.0,2013,5.515068493150685
17677,31009048310000,9,4831,0,0,"Isaman, Ray 1",Thropp Oil & Gas Corp.,7,GE,GWP,PA,02/10/1975,,,03/14/1966,,05/24/1966,02/10/1975,,Pre-1989 Well (N/A),Hinsdale,Hinsdale,H,,,False,Vertical,Cattaraugus,9.0,,0.0,-78.43505,42.14425,-78.43505,42.14425,3743.0,3743.0,0.0,3743.0,1648.0,NL,0.0,,0.0,,,,,11/22/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009048310000,"(42.14425, -78.43505)",1966-05-24,1975-02-10,3184.0,3184,8.723287671232876
17690,31009076010000,9,7601,0,0,Harbel Farm w50,Kinley Oil & Gas Corp.,1,OD,OWP,PA,09/30/1996,,12/01/1971,08/06/1970,09/19/1970,05/28/1971,09/30/1996,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.49702999999998,42.00815,-78.49702999999998,42.00815,1952.0,1952.0,0.0,1952.0,2340.0,NL,0.0,,0.0,,,,,06/10/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009076010000,"(42.00815, -78.49703)",1971-05-28,1996-09-30,9257.0,9257,25.361643835616437
